http://www.tripadvisor.com/Hotel_Review-g32766-d190271-Reviews-orASDF0-Senza_Hotel-Napa_Napa_Valley_California.html#REVIEWS
831, as always we had such a fabulous time our only disappointment was to find the hot fresh cook breakfast gone we were with a large group and had talked many times about the great fresh breakfast much to our surprise its now just an average at best continental breakfast chris was a huge asset the location is great for easy 
832, my husband and i stayed here a few weeks ago and were pleasantly surprised id like to take credit for finding this place but a friend of ours actually suggested it he recommends it to all of his visitors  first off thank you for being so clean i am a germaphobe and usually find myself tip toeing around everything 
833, my significant other and i stayed at this hotel a few weeks ago and i must say it was one of the most serene get a ways weve had in quite sometime our room was cozy and full of antiques and the bed was amazing best night of sleep ive had in a longtime i loved that the hot tub is open 
834, my wife and i decided to spend the weekend in napa and wanted a quiet and peaceful bb for some rr tis was the first time we stayed at the la residence and will not be the last we booked the cottage suite which had a separate living room where we could relax after a day of wine tasting the 
835, this is a wonderful place to stay great rooms location breakfast and afternoon wine and cheese 
836, overall we had a pleasant experience but there were a lot of missed details that could have given them a five star rating when we first arrived the room smelled of creosol from the fireplace we were told that this is normal with fireplaces it is not normal but come to find out the damper was left open the smell 
837, we booked la residence last minute online although we were a bit surprise at the location out of napa town and close to the highway it was a great place to stay our room although a bit old fashioned was large clean and comfortable the staff were friendly and very helpful helping us to organise a tour of the wine 
838, this is my first time in and i was disappointed to be away from a walk able area location is right off the main road and area is a little shabby if this hotel was in a better location i would come again also the photos on tripadvisor make the grounds look a lot more elegant than reality it is 
839, this was the perfect place to stay it was our first trip staying in napa and we came across la residence via travelzoo we hoped for the best and we were not disappointed the location s great very close to most of the wineries we did have a driver but we didnt spend too much time traveling from the hotel 
840,great escape
841,wonderful environment
842,nice but we wont be back
843,beautiful area great accommodations
844,romantic elegant  cozy
845,beautiful landscaping and very unique
846,quality in the sun
847,disappointing
848,so so would not stay here again
849,wonderful weekend in the wine country
850,is there a shuttle service from airport sfo regards
851,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
852,what view do you get when you book a senza king room can you request or get a vineyard view
853,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
854, la residence was large enough to take care of our needs and small enough that you built a relationship with the staff while you were there the room was great the location was wonderful for running through the vineyards in the morning to try and burn off the calories you accumulate while touring the wineries and the  happy hour 
855, the service of the staff and friendliness is way ahead of most other hotels i have visited nation wide it is a quaint inn with beautiful surroundings agreat place to launch your wine tour from and a very relaxing environment to return to in the evening it is quiet and has all the amenities you would need for your napa 
856, i booked my trip to la residence based on reviews from friends of mine who had stayed there they ranted and raved about the property and the chef i searched and searched for a bb in napa and i finally came down to  choices and the breakfast was going to be the deciding factor because of the things i 
857, spent one night here while in the san francisco area wish we had stayed longer great location for the wine country excellent rooms and great service 
858, la residence is located in the middle of wine country and in very close distance to numerous excellent wineries and restaurants the room is large ad cozy with a romantic fireplace always ready to be fired up wine tastings at  pm are a perfect touch that well complement the nice breakfasts in the morning staff is kind and helpful 
859, we spent a few days here recently and were impressed overall this place is truly unique with its older buildings and beautiful landscaping and sits among some grape fields certainly not one of your cookie cutter chain hotels which is exactly why we chose it the leaves were just beginning to change and the place was very pretty overall while 
860, sunshine and first class service in napa and only an hour and a bit north of san francisco this quaint little gem lies just off ca   a boutique guest house of the finest kind all the properties are timber built with one particularly fine statehouse and balcony theyre all beautifully restored and represent a bit of old america trees 
861, i was expecting a much more upscale room the bed and pillows were comfortable but the room was a little dowdy and the bathroom was in need of help the shower was so small you couldnt turn around and it wouldnt drain i definely would choose another location next time 
862, despite the reviews we were frankly disappointed by la residence and would not stay here again we stayed in room  which is a very private room with its own entrance nearby the hot tub the room showed fairly well but here are the key problems  the bed was a small queen and extremely uncomfortable soft and unsupportive and 
863, this is the first review we have ever written for a hotel or innor even a travel website of any kind but we could not resist telling everyone about the terrific long weekend we had last weekend at the la residence country inn in the wine country firstwe noticed the grounds were absolutely beautifulthe check in was simply deligthful and 
864,perfect
865,very good but not perfect
866,a gem amongst the vineyards
867,charming with a capital c
868,almost perfect
869,been recommending to all our friends
870,quiet with great amenities and close to wineries
871,beautiful room and property
872,lovely small hotel in the heart of napa valley
873,beyond expectations
874,is there a shuttle service from airport sfo regards
875,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
876,what view do you get when you book a senza king room can you request or get a vineyard view
877,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
878, great room with huge bath and walk in shower lovely grounds with pool we stayed two nights and hated to leave wish the breakfasts had some variance but the buffet was ok lovely to eat outside in the morning and liked that you could eat early or late the staff was helpful and professional it was quiet even with the 
879, the grounds were beautiful and relaxing the room was clean linens were soft and we didnt hear any noise from the highway the wine and cheese reception was a nice touch we were a little disappointed with the breakfast we when booked the room it stated gourmet breakfast which is one of the reasons we chose to stay at the 
880, our trip to napa was enhanced by having chosen la residence as the base for our explorations convenient to everything and far enough away from the maddening crowd we stayed in one of the cottages just so we could spread out and had our own private sitting area overlooking the vineyard very pleasant wine and cheese each night at the 
881, la residence is a truly charming place beautiful grounds and beautiful rooms the staff were exceptionally friendly and provided very helpful tips that only true locals can provide nice continental breakfast and evening wine hour this place attracts interesting people and was easy to strike up lively discussions at the wine hour with other guests nice pool and hot tub 
882, they must be so sick  tired of reading this but this hotel would be perfect if it werent so close to highway    and therefore just too noisy beautiful gardens   sitting right on the winery   large rooms beautifully decorated a quaint comfortable setup excellent breakfast and end of day tastings great location winery wise at least its within minutes 
883, my wife and i were instantly impressed with the staff right off the get go friendly and courteous without fault this was the case for our entire stay the room was great and the location is perfect we had just been in the wharf area for three days before this and disappointed with our accommodations la residence restored our faith 
884, we just stayed at the la residence for part of our honeymoon to napa and couldnt have been happier this is a small and beautiful property that is spread into several buildings in between napa and yountville although it is right by hwy  we could not hear the traffic and the beautiful grounds and trees shielded the highway to 
885, mansion house was wonderful with large suite and private hot tub in the backyard 
886, we learned that la residence is owned by craig and catherine hall we are members of the hall wine club and we recieved a discount on the roomrate the hotel was a very good choice for us the hotel is conviently located right along highway  the grounds are lovely there is a pool and hot tub we had a 
887, great place to stayall the staff very helpful and friendly  a very relaxing place to be with many exciting vineyards and places to visit all around excellent location maybe could do with a larger howard lane road signthe current is difficult to spot traveling southwe will be back 
888,beautiful and serene in napa
889,we love it and we are trying to plan how to go back before weve left
890,la residence was my partner in making my proposal special
891,hidden treasure in wine country amazing
892,great secluded location in napa
893,very relaxing and gorgeous stay in la residence
894,cant wait to return to la residence
895,too noisy next to highway and room smelled very bad
896,fun day in napa
897,beautiful cozy victornian napa getawaywell surely be back again soon
898,is there a shuttle service from airport sfo regards
899,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
900,what view do you get when you book a senza king room can you request or get a vineyard view
901,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
902, stunning grounds with small vineyards planted for a feeling of being surrounded by the vine breakfasts were really nice in a quaint dining room or out on the patio as was afternoon wine tasting the room was nice small bb style but very clean didnt love being on the first floor as other residents could walk past the many windows 
903, the service was attentive very warm and friendly we were in contact with the staff before we arrived and they were so helpful with reservations for restaurants and winery tours we are two close girlfriends that havent seen each other in a long time so we wanted to stay somewhere that would allow us to spend time together at the 
904, i wanted to propose to my girlfriend in wine country which is where our relationship began six years earlier in order to avoid suspicion i decided to propose as part of an anniversary trip we planned to napa we chose the la residence inn to stay for the first and my girlfriend thought only night of our trip i then 
905, we have stayed at la residence several times in the last few years and have had nothing but fantastic experiences of special note are the staff especially alana and graham who were always willing and wanting to go above and beyond when we started looking for a special place for our wedding party and family to stay we contacted la 
906, la residence is a larger inn that is just off of the main highway there is one restaurant within walking distance and yountville with the many outstanding restaurants is about a  minute drive from the inn the inn is owned by the hall family who produce execellent wines the weekend rates can sometimes be high over  or  but 
907, my husband and i got married in vegas which was a fabulous moment in our life we then hired a car and drove to los angeles and then up the west coast it was fantastic but a bit hectic as we stopped by just for a couple of days in la one night in santa barbara one night in carmel 
908, we absolutely loved la residence the beautiful ground fabulous happy hour featuring wonderful hors doeuvres and premium hall wine couldnt be nicer the early morning walks and hot tub on the property is rejuvenating we had a lovely king size bed with oh so comfy linens we cant wait to return to la residence the next time we are in 
909, setting was very very nice as was the staff but the road noise and the really pungent odor in our room urine ruined our experience we awoke during the night due to the smell and opened a window but had to close it again immediately because it had no screen we informed the front desk when we checked out in 
910, traveling through napa valley and was suggested to try this place in all my trips to the area for wine tasting i had never stayed here what a gem great location a little oasis on two acres with the mountains and vineyards and the gardens made for a relaxing peaceful stay we stayed in the main building on the second 
911, we had a great experience during our stay at la residence the property is tucked away in a beautifully wooded garden area with gorgeous flower beds plants and water fountains the grounds are perfectly manicured and clean it is perfectly located within minutes of the napa valley wine country and the vineyards the staff managed by graham yallop was as 
912,great hotel
913,we loved it and will be back
914,our new napa retreat
915,nice but expected more
916,fabulous find in napa valley
917,great location really nice rooms nice folks
918,beautiful hotel   definitely something unique
919,wonderful experience
920,beautiful room and gardens with nice wine tasting experience at an affordable price
921,excellent place to relax will impress even hard to please clients
922,is there a shuttle service from airport sfo regards
923,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
924,what view do you get when you book a senza king room can you request or get a vineyard view
925,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
926, we stayed at la residence early may  the property has excellent staff and great servicewe loved the fact that the rooms are well appointed with great beds and bathroom products we also love the location which was very convenient to get around the valley we enjoyed the wine hour  and breakfast also we look forward to going back 
927, la residence is a lovely homey property nestled into a vineyard setting and close to all that napa has to offer they offer suites a nice pool beautiful garden setting and grapes growing in the yard the is a wine reception daily at  featuring local wine and cheese the staff is friendly and helpful if you are planning a 
928, we have stayed at la residence several times by ourselves and with a group of friends and we just had to comment on our new favorite napa retreat what a wonderful hidden gem right on the main drag at the gateway to the valley just minutes from all that the valley has to offer from arrival to checkout everything was 
929, for the most part we enjoyed our stay at la residence but it lacked the wow factor i was hoping for and the luxury that their website describes at the price i was paying i expected more likes   grounds the best part of the inn lots of little gardens and sitting places to read a book or sip a 
930, this was our second stay at la residence and we cannot wait to go back the rooms are fabulous large nicely decorated super clean the property is gorgeous grapevines right out side our room with lovely chairs and a table you can view the stars at night and enjoy a glass of wine very quietvery cozy the evening wine and 
931, were from dallas and my wifes hair stylist recommended la residence so you never know where a good recommendation might come from located one block off hwy  where many of the more popular winery tasting rooms and tours are located most of the rest are probably within a  minute drive its lovely and quaint but not as frilly and 
932, my husband and i stayed here on     the hotel is really a large bb and not your typical hotel it was nice to stay someplace different and unique our room wasnt in the main buildingbut instead on the rd floor of the historic mansion overlooking the pool our room was spacious and the bedlinenspillows were outstanding and we are 
933, spent three nights in paradise the pre arrival assistance offered by tiffany was great and most helpful the inn was a wonderful oasis after each full day of wine tasting and exploring great location just outside the urban sprawl of napa yet easy drive for dinners in napa and yountville beautiful grounds and exceptionally well maintained rooms the evening wine hour 
934, i would come back again i was to go to the hilton but we found that this place had more character and was more romating i have nothing against the hilton people are friendly the wine tasting was free and served with nice appetizers 
935, i am certainly glad we found la residence we were looking for a place to have a business meeting and vacation for a small group of   upper management professionals and clients after calling around napa to several of the high end resorts a friend suggested la residence i must admit i was a little hesitant to book a boutique 
936,exceptional service value and great food as part of the room nice
937,excellent service homey comforts central location
938,wish i could say i like it but
939,customer service that rivals the best napa valley wine
940,quaint hotel with nice extras
941,relaxing escape to wine country
942,nice property and wonderful staff
943,fabulous
944,wonderful inn 
945,barely charming and they fleeced us
946,is there a shuttle service from airport sfo regards
947,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
948,what view do you get when you book a senza king room can you request or get a vineyard view
949,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
950, mr  mrs hall have a winner here the service staff is excellent clean and comfortable rooms great bed convenient location and the hot breakfast as well as the evening wine  cheese event are a great bonus the staff is excellent and alana willson in sales went the extra mile for everyone the location albeit nesteled just off hwy 
951, i took my husband to la residence for an extended weekend to celebrate his th birthday we had such a lovely time highlights   service was wonderful very helpful and cheerful   bed was so comfortable i never wanted to leave it   complimentary cooked to order breakfast was such a great way to start the day   wine and appetizer reception 
952, i wish i couls say i like it here the property is beautiful semi well located and the staff was great morning breakfasts and evening wine tasting were great butits all about the room the main problem is that the front door to your room is also the window and it is on a corridor whch serves other rooms so when 
953, at la residence they make the extra effort to make your stay in the valley an experience to remember as an experienced traveler la residence has hit the mark with comfortable beds and fireplaces in the room to make for a rejuvanating stay however it is the extras that put la residence into the repeat stay category and recommend to 
954, very quaint hotel with little extras that made the stay nice wine and cheese reception complimentary hot breakfast pool fireplace in the room restaurant within walking distance sitting area balconys off of every room free parking music cds in the roomi even saw dvd rentals in the office the staff was very nice and provided an escort to the room 
955, we really enjoyed our  nights at la residence especially the last two where we switched to a nd floor room with a balcony in the main building the rooms were pleasant and fairly spacious the breakfasts were tasty and nicely served the wine hour was an especially nice surprise on the day of our arrival following some gps mishaps 
956, hubby and i were looking for a place to stay for the memorial weekend holiday as we had a weekend full of activities and had not yet had the chance to look at lodging we were able to get a great rate through expedia better than a lot of crappy properties and better than the nearby marriott for la residence 
957, hi my husband and i wanted to stay close to restaurants and wineries this was the best wxperience ever it exceeded our expectations the staff was wonderful very helpful our room was cozy and romantic thank you to all the staff and the hall family for making our anniversary so memorable we love you the lanes 
958, we just got back from napa on  each year we go with another couple over memorial day weekend i choose la residence because of tripadvisor the room was large clean and very modern for breakfast you have two choices on the menu different each day great coffee and fresh fruit also in the evening they have hall wines because 
959, dont under any circumstances pay for their worry free wine tasting package over the phone they told us they would book our tastings and a car for the day the car was an hour late the limo air conditioning was broken on a  degree day and the hotel had only booked one tasting the rest of the day was 
960,good bb
961,best breakfast
962,great boutique bb in napa  but needs some updating
963,amazing bb in napa
964,so much potential but
965,best night sleep away from home
966,really great place
967,will return again
968,a wonderful stay at la residence
969,great hotel
970,is there a shuttle service from airport sfo regards
971,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
972,what view do you get when you book a senza king room can you request or get a vineyard view
973,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
974, i was looking for a charming bb for our stay in napa   it was my wifes birthday we were recommended the la residence inn it is a good bb and service is what you expect location is good   just off hwy  next to bistro don giovanni the room was well appointed albeit small with comfortable bed and 
975, we had a great time in la residence they had excellent service over there we stayed upstairs in the main building the room was pretty decent size but the queen bed was a bit small the bathroom was very spacious with a modern touch the property itself was not too big we went in low season so its pretty quite 
976, this is our second time at la residence for thanksgiving we continue to love this bb hotel but we cannot give them  stars  here are some of our observations  the rooms are too small for   night before tax a price of  would be already plenty  the beds are designated as queen size but to 
977, from the minute i called to book our stay here i knew la residence was going to be fantastic james and lori couldnt have been more helpful and were extremely knowledgeable about the local wineries and restaurants and made excellent recommendations we stayed for  nights the end of july we were there with another couple and my husband and 
978, la residence is a charming property from the exterior with a fabulous staff but the rooms are severely lacking the luxury qualties advertised we stayed for three nights in a junior suite in the old mansion the room was extremely stuffy during the night making it impossible to sleep the bathroom drawer fell out onto the floor when opened the 
979, my husband and i stayed here for my th birthday celebration and it was absolutely wonderful the hotel staff was very helpful and accommadating the grounds of the hotel were very beautful and the beds were the most comfortable out of any hotelresort i have stayed at my husband and i came home wanting to buy a new bed asap 
980, we just stayed at la residence and it couldnt have been more perfect we rented the cottage suites and they were large and very private i had read reviews of noise but the highway noise seemed to be very light if any at all the only noise we encountered was the huge warming fans from the middle of the vineyard 
981, we booked this inn based on the review and photos we spent two nights in just a king room for our honeymoon spending about  per night on a weekday which were beyond our expectations the bed was very comfortable with many pillows and a down comforter their continental breakfast is wonderful and yummie with a choice of  items 
982, following a rather hectic vacation having spent time in las vegas and san francisco we finished off with two nights at la residence following an easy min drive from san francisco we found the hotel easily on the north side of napa on driving in to the property we were immediately impressed with the attention to detail given to the 
983, we stayed at la residence in napa valley on a satsun night in late august  we got super lucky   we booked the room only a few days in advance and got a king room not a suite cost was  per night respectively i would absolutely recommend this inn  plan to stay there again the location is 
984,the best   what more could you possibly ask for
985,charming inn
986,great time
987,wont stay anywhere else when in napa
988,what a disappointment
989,elegant hideaway
990,well cared for in napa
991,is there a shuttle service from airport sfo regards
992,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
993,what view do you get when you book a senza king room can you request or get a vineyard view
994,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
995, stayed july   my wife and i just got back to the real world felt obligated to sit down and write the world to let them know what an excellent stay we had at la residence in napa   edric and alex were just awesome   very helpful and always looking to make your stay better the morning breakfast was 
996, my husband and i stayed here for three nights in june the property was chosen for us as part of an auction item for a charity event we attended prior to booking we reviewed the inns website and read reviews on tripadvisorcom the king suite we booked was spacious clean with fine linens and a lovely deck not private off 
997, this inn is fantastic this was our rd trip to napa  the inn was the best place we stayed so far the grounds are beautiful and the rooms are very nice comfy beds but the best part about this inn is that the staff makes you feel very welcome breakfast is very nice but the wine hour is great 
998, we booked this stay through expedia and found the reviews here to be a bit alarming either they loved it or hated it after experiencing our stay we are baffled why anyone could have anyhing negative to say about this fabulous place the grounds are meticulously manicured the rooms are far superior to the stays weve had at more upper 
999, my husband and i went to napa to celebrate our th wedding anniversary we stayed at laresidence it was such a disappointment they didnt acknowledge our special date the food was not good the pool was extremely dirty and the room was dark and undesirable i would not recommend this place to anyone 
1000, this amazing and georgous hotel is not to be missed by anyone from the moment you arrive with the beautiful grounds to the minute you enter your room you will feel as if you have reached heaven this very charming property is well kept and in perfect condition from the rooms to the great morning breakfast it is the perfect 
1001, la residence is a picture perfect inn down valley in napa the shingled building built around a courtyard and surrounded by exquisite oak trees sets the scene for a sumptuous decadent weekend the rooms are spacious clean and comfortable only the bathrooms are not expertly designed and the hotel wide internet connections enables you to engage the world if you must the 
1002,is there a shuttle service from airport sfo regards
1003,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
1004,what view do you get when you book a senza king room can you request or get a vineyard view
1005,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
1006,beautiful family hotel  min to napa city
1007,awful front desk staff
1008,right off the highway but still quite 
1009,splendid hotel
1010,perfection surrounding view of the vineyard in napa
1011,wonderful boutique hotel
1012,great honeymoon stay
1013,great hotel
1014,modern boutique hotel
1015,great peaceful spot
1016,is there a shuttle service from airport sfo regards
1017,we have reservations for two nights in october we would like to hire a driver for a private tour for the day to   wineries of our choice do you have a recommendation
1018,what view do you get when you book a senza king room can you request or get a vineyard view
1019,people keep talking about the cottages or cabins but when i look to book they do not show any cottages are the vineyard suites the cottages 
1020, new fresh lovely rooms and service high quality products and pleasant service pricy however delivers to the expectation close to the main road so you will hear traffic own pool and excellent continental breakfast we loved it 
1021, i normally do not write reviews however this hotel deserves one to be written first of all do not stay on the lower level   you can hear everything from the room above you second after booking a tour with the front desk and accidentally leaving the do not disturb sign on the room we did not have any room 
1022, i have to say right off i didnt think i would like this contemporary hotel but i really did it was right off of the highest but i couldnt hear any traffic from my bedroom the bed was amazing and so comfy they had a fireplace in the room for those chilly nights the breakfast was delicious as well it 
1023, my husband and i checked in tonight we booked this room last minute on our way to napa and the reservation host kaylawas extremely helpful and accommodating we were upgraded to the vineyard king suite immediately and because we were celebrating our wedding anniversary a bottle of chilled champagne and  pieces of cheesecake were waiting for us in our 
1024, omg is all i can say about senza last time i was here and this time are completely different as it used to be la residence i loved the former but the new facelift added buildings and fantastic rooms renovations are superior the rooms and bath experience are the best in napa i loved my room the view overlooking vineyards 
1025, we couldnt be happier with our hotel choice really nice staff who are accommodating with whatever you needask for help with beautiful little property and the rooms are spacious very clean and top quality also the continental breakfast and wine and cheese tasting offered each day both complimentary are really really good also great location in between napa and yountville 
1026, we came to the senza for our honeymoon overall it was the perfect spot for us an art historian and an architect the room was modern and luxurious there were lots of small details that made our stay extra special gorgeous fireplace wine fridge heated bathroom floors etc even a tranquil lavender linen spray each morning there was a lovely 
1027, on our first visit to the area we loved senza each night the wine tastings fruit and cheese selections were all great the breakfast spread is superb our room was spacious and comfortable with super soft linens the employees were all helpful and courteous the noise at night was just a tiny hindrance and the location seemed a little inconvenient 
1028, we loved our  night stay at this modern boutique hotel our vineyard king room on the northern edge of napa was modern and clean lined with polished concrete floors fireplace comfy bed and a beautiful bathroom the best parts of the hotel were the room itself with its lovely vineyard view the breakfasts with the pastries from bouchon bakery and 
1029, great staff great grounds wonderful breakfast on site the pool and spa areas were nicely maintained and appointed the workout room was totally set up for basic workouts our room was excellent amazing bed and pillows 
